artist_id;artist_genres;artist_genre_main
2hk94pAZS1iYSqoICeTyh1;['disco house'];electro
06HL4z0CvFAxyc27GXpf02;[];other
1zkKkDDra0jlsiJYz57P3P;[];other
7d1ctWXfrUvAe804Zld3Gy;['french pop'];pop
4eArh1v6UwBbKkjdgHCned;[];other
3wvfYm6zG9B5o7eGY5zcLu;[];other
0F9yMp30FUREoa635VLsY8;[];other
5KTykbPcDB4GYS49jcHbWh;[];other
4iMO20EPodreIaEl8qW66y;['bedroom pop'];pop
4wyNyxs74Ux8UIDopNjIai;[];other
7exHU37Tr2al1SGQDhqy3Z;['experimental hip hop'];hip_hop_rnb_soul_afro
2RiGIRDi4GoJpDbjDnPVJl;['melodic death metal', 'metal', 'metalcore', 'thrash metal', 'groove metal', 'melodic metal', 'death metal'];metal
5WMjcRzR0IT378qta9NdXp;[];other
0s0dPjkfl82y54vFVDWelo;[];other
1rGSYidxwKVwew2k0cuUFi;['neoperreo', 'latin alternative'];other
4oyNUG8iIjumhys2WE8bCe;['hyperpop'];pop
0FtsMKmZEq8fBWqdSOWtqp;[];other
6xS5PpBWaVYraexEkEjjXv;[];other
2voadhFGdduSYHDvsVqyXo;[];other
6HvZYsbFfjnjFrWF950C9d;['k-pop'];pop
2BMq835Yir366yDKvW3Rcv;['underground hip hop'];hip_hop_rnb_soul_afro
16ReCN8nJeX63Px3pynFze;[];other
1ybINI1qPiFbwDXamRtwxD;[];other
2kQnsbKnIiMahOetwlfcaS;['alternative r&b'];hip_hop_rnb_soul_afro
0MoDfakkeeD4FwftxAXwEd;[];other
6nB0iY1cjSY1KyhYyuIIKH;['art pop', 'alternative r&b'];hip_hop_rnb_soul_afro
3qWUrXaaCWw9NohGOAKCbD;[];other
4IndUOBCZYZg61557iq2A9;['reggaeton'];hip_hop_rnb_soul_afro
5qPRgWcEOGRzoIST0sHAiI;['dembow'];other
4lHTvhSBYET8vaavUNzps0;['screamo'];rock
7a0nCvxmDN4c68agh8ajMn;['shoegaze'];rock
2VS0Scj6uSxAJcTl48FCD7;['black metal'];metal
246dkjvS1zLTtiykXe5h60;[];other
19k8AgwwTSxeaxkOuCQEJs;['country hip hop', 'country'];hip_hop_rnb_soul_afro
37ASGd4rWpHjuVonnYAN6S;[];other
6AUl0ykLLpvTktob97x9hO;[];other
0RpddSzUHfncUWNJXKOsjy;[];other
4CJ5eNfmJHQ5spEAvaxj8F;['midwest emo'];rock
5dHt1vcEm9qb8fCyLcB3HL;['rap'];hip_hop_rnb_soul_afro
5LeiYFiAx31mpoPKxdOLOm;['noise rock'];rock
1844Ua6R4gOuH6GLdlR4dt;[];other
0YMVzWF9HWGbV4DZHfCyKo;[];other
42lURreEClfTEKhRUWm9g0;[];other
10U1DbsjhgAqUMcouK267Q;[];other
6WFDpw4u23uSpon4BHvFRn;[];other
3BOfygYBFwHTBFyCbsQVMv;[];other
6LihBQjVynXpEaT3Oe2oof;['shoegaze', 'slowcore'];rock
2GHclqNVjqGuiE5mA7BEoc;['hip hop', 'jazz rap'];hip_hop_rnb_soul_afro
3BeQqzKdlARoOd6y30kCO2;['jazz rap', 'east coast hip hop', 'boom bap'];hip_hop_rnb_soul_afro
03KZUWKQujlCcgEdcrkvWd;['jungle', 'breakbeat', 'breakcore', 'drum and bass'];electro
2cggyYmdk2HP87tYGtw3La;['jungle', 'breakbeat', 'drum and bass', 'breakcore'];electro
6q4AmzK3GzCuEzkurnYuEQ;['hardcore punk', 'melodic hardcore', 'post-hardcore', 'hardcore'];rock
3wkT6THiKqbXC0jJpfKL7t;['experimental hip hop'];hip_hop_rnb_soul_afro
4DnRQspXhzqgCMkJJmOS4T;['cloud rap'];hip_hop_rnb_soul_afro
0rTeZQSxEg1XzZ1dFz6Moz;['cloud rap'];hip_hop_rnb_soul_afro
7hCrrpVmgtWF6Y3MZed12l;[];other
4V8LLVI7PbaPR0K2TGSxFF;[];other
2102wVVks8Z901vPMjXI3Q;[];other
3HoSXBexKbsOkUk0LTTRZ8;[];other
2ycbMlovjNV5gks2r8Vtsp;[];other
4BrSvpXSgT02JhhNULggJk;['hyperpop', 'experimental hip hop'];hip_hop_rnb_soul_afro
53xeKWbSRuGgTxViJTAZKC;['experimental hip hop', 'alternative hip hop'];hip_hop_rnb_soul_afro
3ZMur3elMyOs248ah86NRk;['boom bap', 'experimental hip hop', 'alternative hip hop', 'jazz rap'];hip_hop_rnb_soul_afro
3VNzWLePg9jTvQ2ximYOzW;['shoegaze'];rock
7x3mbyjfOZ9y599MHmyNOu;['experimental hip hop'];hip_hop_rnb_soul_afro
6wD4PrOL4VPp0SDCtpbtba;['indian indie', 'jazz rap', 'trip hop'];hip_hop_rnb_soul_afro
27DeRe5LjIt9ZPXUjF90h6;['free jazz', 'jazz'];jazz
4wMQTWavQZgr8ySlo5s2Tt;['neoperreo'];other
1HvH97rzvCH6lfnLlgyfke;[];other
3aGFCoR8xGN6DKwvdzeSja;[];other
4wXchxfTTggLtzkoUhO86Q;['indie'];rock
1m2AHwvNSDIm5mf8vPGH39;[];other
72NhFAGG5Pt91VbheJeEPG;['hyperpop', 'electroclash'];electro
1H6X7yhnXZg73f9bssaj1Q;[];other
089ASSwOW4Cih3frNuDtUv;['underground hip hop'];hip_hop_rnb_soul_afro
5FxD8fkQZ6KcsSYupDVoSO;['bedroom pop'];pop
5IkIh9jpyGZL3JFMAbVykP;[];other
5RTLRtXjbXI2lSXc6jxlAz;['alternative r&b'];hip_hop_rnb_soul_afro
2jToqK8MU3rtt0DYrgCIXM;[];other
3gfV2LBMvIE9gjpvowt11B;['ambient', 'drone'];other
1KCSUZBJy1bAsIz7wUYkd8;['post-punk'];rock
3gRbjzXPan9DOBEMmTjxVo;[];other
13ubrt8QOOCPljQ2FL1Kca;['rap'];hip_hop_rnb_soul_afro
0WtTGUjbur1R1cNzBvbsMU;['dream pop', 'indietronica', 'shoegaze'];rock
7tHTnyrdTNM152slc8aQ3t;[];other
2tmrdVbpFzIVIOcqxvErj2;[];other
76Hqz0xVLDA9UwwqKR1JVl;[];other
7i1CyQ1fogh4bkj3EPj3ls;['latin indie', 'latin r&b', 'mexican indie'];hip_hop_rnb_soul_afro
2ZRQcIgzPCVaT9XKhXZIzh;['edm', 'melodic bass', 'future bass'];electro
5Kmr0b3ip8g9P2i0dLTC3Z;['stutter house'];electro
1bqxdqvUtPWZri43cKHac8;[];other
45y1DQHCGqyNeEbqDXLJpR;['latin r&b'];hip_hop_rnb_soul_afro
2UXI5X9jhT0bwCO13Gb3LL;['noise rock'];rock
5HViQsHNdOovxKa420CPGR;[];other
6styCzc1Ej4NxISL0LiigM;['art rock'];rock
68kEuyFKyqrdQQLLsmiatm;[];other
5jKUY8217znjRxdDJWsGt8;[];other
2tL8CDdDLV5vIidrprEqsu;['stoner rock', 'sludge metal', 'space rock', 'doom metal'];metal
5MGxwE9JG5IA6uqswrgNL6;['krautrock', 'space rock'];rock
54piSANQOPhhndGWqqc1DV;[];other
2cWZOOzeOm4WmBJRnD5R7I;[];other
6DpWtzfwV8fcwP6fXckDVu;[];other
7g7N6cRr5izWiIWvffgwWO;[];other
04mTej6RpWzBxGwhfThpIi;['hyperpop'];pop
7kXZ3iTr0blml9QgUdfwGM;[];other
04vEYZm6KQQCtUWs2hM8Dj;['shoegaze'];rock
5J65ukR6WWDkuRrqYa4Knl;['hyperpop'];pop
5PyU5aVBI66v0pkCIvEJfu;['french pop', 'french house'];electro
67FB4n52MgexGQIG8s0yUH;[];other
3utxjLheHaVEd9bPjQRsy8;['progressive rock'];rock
5IUWWsFiEtQr3nLJhqg7A3;[];other
7oLhWWqX188fvNQ6aqxLz3;[];other
4SQdUpG4f7UbkJG3cJ2Iyj;['neoperreo', 'experimental', 'art pop', 'hyperpop'];pop
2p4aN0Uxkk3iT3HK0cJ2cJ;['dembow', 'neoperreo'];other
0MoaBi6dSquXp6rrlqlF8R;['latin indie'];rock
5WunDwdY4e0nWZXHOeFLF1;[];other
0Y6dVaC9DZtPNH4591M42W;[];other
1G5v3lpMz7TeoW0yGpRQHr;['vaporwave', 'chillwave'];other
0RsNTNwQqjREcl3VG81prp;[];other
0nugNBwdWaptgIAsEtx1It;[];other
2FXC3k01G6Gw61bmprjgqS;[];other
43R8Umt7qVmJCcOZGWJy24;[];other
6wFu8qYepLnl61GixCI5cu;[];other
3dz0NnIZhtKKeXZxLOxCam;['edm', 'electronic'];electro
2Peqh4pXySabABIVbVbKZf;['taiwanese indie'];rock
5DZqDIAqRSN8mBM0DoQwoi;['breakcore', 'shibuya-kei', 'japanese indie'];electro
3KH7WsR2JZQ94Ik8SyabU6;['afropop'];hip_hop_rnb_soul_afro
5b5bt4mZQpJMoCRbiQ7diH;['indie'];rock
7z3XgqpRYdNJ7RvEUlYaUe;[];other
2VhTBaV2Io9AJe661MUTEj;['shoegaze', 'slowcore', 'noise rock'];rock
2rhFzFmezpnW82MNqEKVry;[];other
1isATZk8trk0NGopQvVvc7;[];other
0jIWKlfmD4Ew7HeVVrq03g;[];other
0IJZjR1tj2EudGR8jvxZtM;[];other
2TRNyrjoKJnqSc9G8jCZfb;[];other
20wkVLutqVOYrc0kxFs7rA;[];other
0NB5HROxc8dDBXpkIi1v3d;[];other
7eZbNxarrTW4VkRI8u9aDX;['shoegaze', 'dream pop', 'slowcore', 'noise rock', 'math rock'];rock
3IoGpeLyopeqGwiD4Nnt1f;[];other
55Dacc2jL4tgb6Af23NlF6;[];other
4UHzJP2iKVf0RhKIv7ZE2l;['psychedelic pop', 'space rock'];rock
4Pu14kX4BlhnDHP7DRmmGS;[];other
54QMjE4toDfiCryzYWCpXX;['indietronica', 'new rave', 'alternative dance'];rock
5Ph4BCHTBnS7CJctvtUDkp;[];other
0UF7XLthtbSF2Eur7559oV;['synthwave', 'french house'];electro
3QVolfxko2UyCOtexhVTli;['french pop', 'variété française', 'chanson'];pop
4PooHx6BstbetDtBMrLyV7;[];other
6EyzBjjCPBP7s5W8d3wMOe;['hyperpop', 'electroclash'];electro
6TMBV8J3Jq1Gr5A5bFmVqf;['pop urbaine'];pop
0Cp8WN4V8Tu4QJQwCN5Md4;[];other
2sY4BbYrbvNVgsNzo6HddD;[];other
5GlFG0lCadjEBnY1w1FwwW;[];other
7GblQfA1PogV6RMgys9a7X;[];other
0oK5D6uPhGu4Jk2dbZfodU;['retro soul'];hip_hop_rnb_soul_afro
0qc4BFxcwRFZfevTck4fOi;['cloud rap'];hip_hop_rnb_soul_afro
0sgr78pWLPJ012BnBaGm11;[];other
0Y0U54wBpoCl8KvkYc9Ej6;[];other
7pbDxGE6nQSZVfiFdq9lOL;['bedroom pop'];pop
1DwRZpAKiTkUXcprfnxEFr;['drum and bass'];electro
2vnB6tuQMaQpORiRdvXF9H;[];other
38GSybQjdc6sxptciOkxMq;['french pop', 'chanson', 'variété française', 'french house'];electro
1odn2oz1bEsGWugQ8W3zhn;['stutter house', 'spoken word'];electro
5qhDQveADDnjIZQ85AtgDM;[];other
0B3kMiB21aPQlKumGDr4c7;[];other
3lWweK5IAJrNMXazhS5oV3;[];other
0LlWS1VC17Bpd2RUd6enaQ;['french jazz', 'french pop', 'chanson'];jazz
7zrkALJ9ayRjzysp4QYoEg;[];other
5vssQp6TyMHsx4mihKVAsC;[];other
021A20H2EVS9igRiNhozcx;['experimental hip hop'];hip_hop_rnb_soul_afro
1fmXn9ezSrVGjHSVc6ItcL;[];other
71ISXR7gtIq5E2AdI3jGf0;['art rock', 'post-rock', 'noise rock', 'post-punk'];rock
4jE1yavE4c5IR1hhM4wHhY;[];other
5KV0DvKYHe4WwjaJghyIzV;[];other
2kRhgCgYazkIoYDFgGtXoq;[];other
7cNNNhdJDrt3vgQjwSavNf;['metalcore', 'post-hardcore', 'screamo', 'metal'];metal
52qKfVcIV4GS8A8Vay2xtt;['metalcore', 'metal', 'post-hardcore'];metal
3db7IWyJRHjZEViTutNdUR;[];other
0FZcPgWI3BsFQl4rOAGSHT;['deathcore', 'metalcore', 'djent', 'metal'];metal
2qoQgPAilErOKCwE2Y8wOG;[];other
3DbwFQlvLxRSi2uX8mf81A;[];other
26j38hvhD7PjC0a4EqdaSn;[];other
5YaWzI756w0pw1DkJkun5u;[];other
0qJpY7K8p7g6sacvaGNt6i;['deathcore', 'death metal', 'metalcore', 'metal', 'djent'];metal
1nj9nHPkz1IbxXEpkW1WTz;['idm', 'glitch'];other
6aDX1jzNVAI9enlQzW0Pgw;['gqom'];other
2nE9x2JhbyjBVCaSnUGX3G;[];other
30ZFCxaQeisDgihIZyjOlj;['doom metal', 'sludge metal', 'stoner rock'];metal
49aaHxvAJ0tCh0F15OnwIl;['europop'];pop
7K48RaFMB6BhTLc0KspbTh;[];other
6y7T3BaNMGAYgRbATEq4cM;[];other
4EnymklUyqZwvmHQGlRssl;[];other
2zmjYl582zO64LcLQtOEuv;[];other
3lN70MoiO9u6b95CsTeB1J;['breakbeat', 'uk funky', 'idm'];electro
4bEKeZm7yf8aOqam6RI4cJ;['death metal'];metal
3XFQRe2FsSOjrODygK4caW;['black metal', 'avant-garde', 'sludge metal'];metal
7BrCCntRO3TbPncTE0DJys;['shoegaze', 'slowcore'];rock
2pM2N6yzrf4201puxjeIKY;['experimental', 'idm'];other
3SozjO3Lat463tQICI9LcE;['afrobeats'];hip_hop_rnb_soul_afro
0dn62y7ayEAxcIcMcBWXIE;[];other
2kO6mP0olFJGGh6kvUdNC8;[];other
6I1HySHVBxauGTpv00Gohc;['ambient'];other
5Zsmx4eGounUJ1Hqq6tIQs;['metalcore', 'post-hardcore'];metal
3BGUNVzuoQ79pOjLxJsZZg;['shoegaze', 'slowcore'];rock
4Ge8xMJNwt6EEXOzVXju9a;['art pop'];pop
4ngzSYix3OAL3ph7OjDXzn;['black metal'];metal
4NZvixzsSefsNiIqXn0NDe;[];other
52tIYMYQgBbgOFIJHaOPxY;['metalcore', 'deathcore'];metal
0suhJuu3BRMRFZRzEzPpnw;[];other
2aaLAng2L2aWD2FClzwiep;['progressive metal', 'progressive rock', 'metal'];metal
4XDi67ZENZcbfKnvMnTYsI;['k-rap', 'k-pop'];hip_hop_rnb_soul_afro
2PSJ6YriU7JsFucxACpU7Y;['k-pop'];pop
66CXWjxzNUsdJxJ2JdwvnR;['pop'];pop
5J7rXWjtn5HzUkJ4Jet8Fr;[];other
3NbMf2TTL0tcjISP5AFgzf;[];other
6cK3NBO6uP7hh0oyuVELFl;[];other
08PvCOlef4xdOr20jFSTPd;[];other
4OVbrPbhvK46A1uXTU1u5F;['jersey club'];other
6d5nBcIHQltdskVV1X67jQ;['avant-garde'];other
4fN9hDXZATEuglEsw2wpyK;['avant-garde'];other
6rt6TNXmorxAN1K2CZA5Az;['spoken word', 'trip hop'];other
0AlnGjlLLXglk9hnwErYDU;['nu metal', 'metalcore'];metal
1vSN1fsvrzpbttOYGsliDr;[];other
0WKHQ3a24pKDB991wqLjMU;[];other
6l7R1jntPahGxwJt7Tky8h;['alté'];other
7aFTOGFDEqDtJUCziLVsVC;['alternative r&b'];hip_hop_rnb_soul_afro
6YIFRunPWr8XLiAAwQxJaA;[];other
0dWX1Aai3cMYIqOcJLC6cV;[];other
785WIfCKrAIVM2FxiRCr4L;[];other
79wCmFlJs2qglR5n4UHMoq;[];other
1JspXUvEv3D9ddMeLNqYWj;[];other
5C2iFRY2UldL2hv9THw4aB;[];other
6gj3sMEZYP6IESIptoXnrP;['alternative r&b'];hip_hop_rnb_soul_afro
38vNZvHEjUU9XlzlV43H9T;['shoegaze'];rock
29fUSOyH1ufr9HZbErHpc4;[];other
5jcH3zjAdfg5RZWu8dXjGd;[];other
2pe1uLYghU4lj6Fe6qq8k6;['power pop'];rock
5sn6aQFrJvjsSIuaomA4to;['noise rock'];rock
24b0qNYNgeOfpP5rbljIB3;[];other
7b6l5JehVDc5Wb7L8iPvJN;[];other
7B76SsfzG0wWk1WEvGzCmY;['pop punk'];rock
72iCiKwu6nu6Qq9emIwzYv;['dubstep', 'deathstep', 'riddim', 'edm'];hip_hop_rnb_soul_afro
59PupD35uDhgTCVfuV3GtN;['dark trap', 'phonk', 'drift phonk'];hip_hop_rnb_soul_afro
3DHtfeD4PsmR9YGhCP4VF7;['uk drill', 'drill'];hip_hop_rnb_soul_afro
5arKwJZEvT5uKq4o0JfqR4;[];other
33XLkSK6TXcBg4RmHg2vqt;[];other
1Tsag5J854qxeOo2apszug;['post-hardcore', 'screamo', 'emo', 'emocore', 'metalcore', 'pop punk'];metal
6aiCF0pornq0j11wvKG4dy;['j-pop'];pop
6sNcyjEVdNlZ0dpgr7EcT9;['slowcore'];other
738wLrAtLtCtFOLvQBXOXp;['moombahton'];other
2NUz5P42WqkxilbI8ocN76;['dancehall', 'soca', 'ragga', 'riddim', 'reggae'];hip_hop_rnb_soul_afro
3pGNoAJX3UVctU6X8eG55h;[];other
3GzWhE2xadJiW8MqRKIVSK;['post-hardcore', 'screamo', 'metalcore', 'emo', 'emocore'];metal
0DCw6lHkzh9t7f8Hb4Z0Sx;['melodic death metal', 'metal', 'death metal', 'melodic metal', 'heavy metal'];metal
26VEPCGAYB9OClQodb0OR1;[];other
3wCxtQe4q4QsNnYD2BG7ag;[];other
5eUda4BaWhUQWWJiP1ml5v;[];other
2VOzWXZusZWvbSIMOoO9Ir;['doom metal', 'sludge metal'];metal
3dHajUmnQ27McFMpZF6IcY;[];other
5orqL82BjQspzZ72LaM2PR;[];other
3Vl9fyKMIdLMswk8ai3mm9;['hyperpop'];pop
0jPHHnU8GUWEF7rwPE9osY;[];other
5f7VJjfbwm532GiveGC0ZK;[];other
6oFs3qk4VepIVFdoD4jmsy;[];other
2CBvbVxhd3ZJXRTCl88H7E;[];other
2s6lxOYvvCvzpHtd3VyuMj;['electroclash', 'new rave', 'french house'];electro
3FobDbMc9jNxkZ8GCc685W;[];other
5MjcGshMggPgIHinIUDaX0;[];other
6ZK2nrW8aCTg8Bid7I7N10;['neofolk', 'doom metal'];metal
27dAjO4MZcVWFaKBPNpv5c;[];other
0TZExq5Dma8hecEIAKwQYA;[];other
3eVa5w3URK5duf6eyVDbu9;['k-pop'];pop
0du5cEVh5yTK9QJze8zA0C;[];other
4TEK9tIkcoxib4GxT3O4ky;['k-pop'];pop
3uqAKGSytLJJuLy4BPlY38;[];other
5xkAtLTf309LAGZTbvULBn;[];other
0agqtoeQB2zKMFX1kgt5Hg;[];other
0ndpuECxVStTsHhzq4Euxz;[];other
1NRudBLaT84LXxfsYdFMhB;[];other
7xJVICbAWizNBKBD3mRWjF;['electroclash'];electro
12Zk1DFhCbHY6v3xep2ZjI;[];other
3IWxZuMgQKWrNn1S20D1qa;['rap metal', 'nu metal', 'rap rock'];hip_hop_rnb_soul_afro
2VmQEEtb2GkgipLhnNhFxO;[];other
1Xxg6sCMl7PmZCdolPyxh0;['underground hip hop'];hip_hop_rnb_soul_afro
6fFcUOFcbjeIuEomuUthkw;['hyperpop', 'art pop', 'alternative r&b'];hip_hop_rnb_soul_afro
7HfUJxeVTgrvhk0eWHFzV7;['hyperpop'];pop
3IWdvItNhmdo282Wwp0CwH;[];other
1vaQ6v3pOFxAIrFoPrAcom;['alternative r&b', 'neo soul'];hip_hop_rnb_soul_afro
7tr9pbgNEKtG0GQTKe08Tz;[];other
5mlbvTfWUOfDrUIK6dkNzv;[];other
5Gk5gDihqk8UoJ3tvsk6J2;[];other
7CddNoU6nKEW7UpcIlJF9n;['shoegaze', 'slowcore'];rock
14zhvja4OxwrmivOB3LHOn;[];other
2uRjuSX3CCVJO0KBA518XG;['post-hardcore'];rock
5nwxAowdUQSK1tuyVHD5lJ;[];other
0BdYblPVnK3wnWREfBQ712;[];other
5J0ehnVK9YOBGWOwE022ar;['shoegaze'];rock
1jyynbj6tIl5gwyqIjAp1j;[];other
3lDpdwM8KILepMHqBWUhIA;['glam rock'];rock
6kdAf6E0EouXKBpBZN1Sx9;['jangle pop', 'power pop', 'acoustic rock'];folk_acoustic
6735msKWBms5KwdGFmqSsT;[];other
55Aa2cqylxrFIXC767Z865;['rap', 'hip hop'];hip_hop_rnb_soul_afro
3and7uje1nuMnKJczCKox9;[];other
2IprcYDAYTYzCl4AJH3AuT;[];other
6PXYvMeTixxDzYAYugMlbg;[];other
4WfUbvICLrqPW9rzuNGS1f;[];other
2mSYfudGtQzxNYHApMjZBm;[];other
5ijO3JnnKpoAOTU4QaDgdW;[];other
0avMDS4HyoCEP6RqZJWpY2;[];other
5DslL3PUa3BcRlCCEP64A4;['electroclash', 'new rave'];electro
6g3orasGcMPn0gwcE3JMAC;[];other
53jnd1fhXV7lbXSfjgk1WR;[];other
4VZEaqiJm8GOd1pSgjD62y;[];other
71NBOcJ9lMeXqnbnya1z0x;[];other
2YjxwZOy5LDPJcXSWXglSN;['k-rock'];rock
7vsNIODrbNnQM4spNFhvXf;[];other
7o6cOczXTB8ioTAAJTbESf;['metal', 'djent', 'groove metal', 'progressive metal', 'metalcore'];metal
6jas9NK79dEF6hU1LvmfHB;[];other
3A5tHz1SfngyOZM2gItYKu;['experimental hip hop', 'alternative hip hop'];hip_hop_rnb_soul_afro
5HvKzBgj4yphQfBJjBJrhL;['hyperpop'];pop
26eBHxdouBH2KB7P6Oi9HN;[];other
3eEAELTLLkQc0PD2S2xAhN;['kuduro'];other
1VFYpTpgmp7ANXqok2dTg3;['sludge metal', 'drone', 'noise rock', 'doom metal', 'industrial metal', 'industrial'];metal
1WZarnZpWEv7dDtjAETt4X;['art pop'];pop
1Et8hq133uIvzPHLhi6tCL;[];other
34BJjZdVWcznR0qlook0nY;[];other
6vbKIm1WsvhMMDpthYONc1;['k-rap'];hip_hop_rnb_soul_afro
5Wj0an60VgRckYV9zlDe1e;['indie rock'];rock
6qNHuzJVAGJ8h2D0qo6wAh;[];other
7AaGbSgUxJFuZ49VvclNH6;[];other
26hW7zYB4V3PGMPBKoBdgl;[];other
6icQOAFXDZKsumw3YXyusw;[];other
7hM17EMsGXmMzxfKJVPUwK;[];other
6LhbOssuAbrXa5Wzcskhhw;[];other
3CE6MgsLpKMDfYFtexgc8U;[];other
6OjtkJDlAZzlzAydEn78cK;[];other
0Y4inQK6OespitzD6ijMwb;[];other
2dbSR7CwWSGsMkuKVITKRc;[];other
294lNTPZfdqyzt8qnxmFiL;['alternative r&b'];hip_hop_rnb_soul_afro
2osrICe2kgcit3D086z3Lo;[];other
34UhPkLbtFKRq3nmfFgejG;['post-rock', 'shoegaze'];rock
6HCzzbQ8cHeZnqojIk7HgE;['noise rock'];rock
2AWfnWrfFVhRPVX4JN9a6g;[];other
4DWuml4Jf6K81b5rAPwMb6;[];other
3vEL65ycUboLH76pgdtqlF;[];other
1nrJKGxkiSY6FjJRXcc9CB;[];other
2wJ4vsxWd7df7dRU4KcoDe;[];other
3Sp7HTc7BNbSx0SPiHVeRI;[];other
5w09r1HW3Dc8BMYIvqbnnF;[];other
1PvBXGOTvO3zrbDtL5mKEB;['gothic country'];rock
30b9WulBM8sFuBo17nNq9c;['k-pop', 'k-rap'];hip_hop_rnb_soul_afro
2CLclpIC43fLzsYq6LQvlL;[];other
06NrwSBss5Imv1Se0Hlv5Y;['thrash metal', 'hardcore', 'hardcore punk'];metal
7rZJ1D1ERxrHNKTWwpZFVU;['metalcore'];metal
6lyMYewq2SuTFIXgiv7OxH;[];other
1EuNDbf2DWqsa9cSgHT1Mm;[];other
3bfSaJqEYosPcdoCN06G3P;[];other
6AlUh97NNEBLo3OqYORyIi;[];other
7owveHzN1hmQuw6Ojg4sI3;['k-rock', 'japanese indie'];rock
6slrkfC61k7yWM5Hl5USES;['jazz'];jazz
4YNvbaOaqp5pzC5US5t48k;['cool jazz', 'jazz', 'bebop', 'hard bop'];jazz
3SONlwqLIP2GtaMh9pLYe5;['jazz', 'jazz fusion'];jazz
7g3iwvP459BN53F7CDxemI;['jazz', 'free jazz'];jazz
6txzCcsy6ZKKKQLHmE3Y9L;['jazz'];jazz
47hexMV8ZbDWZ9MSwSWD50;['free jazz', 'avant-garde', 'jazz'];jazz
4M5b70A8aORXdyJVjRJ8du;['alté'];other
2siXaXrok89Fp1PZI7sn0s;['alté'];other
5RJFJWYgtgWktosLrUDzff;[];other
3luuQQRuSBuDNnrkYvatnk;['nu jazz', 'indie jazz'];jazz
0whJ2FDPMvAL5DQaEox7RD;[];other
5GUQyp5KqMspjfP1cuHtnc;['nu jazz'];jazz
5LfO4rbJarBvHjB34mU9m2;[];other
5YljAyfTzlQolEBfXewEq7;[];other
7DoCMYqpSbn3kgBSWDpnLP;['post-punk'];rock
0LOK81e9H5lr61HlGGHqwA;['k-pop'];pop
1HY2Jd0NmPuamShAr6KMms;['art pop', 'pop'];pop
7Lq3yAtwi0Z7zpxEwbQQNZ;['k-pop'];pop
2KnhnL8zuqLhIhGk601fsb;[];other
6RuutbNl5ny8LAf1uSK3fS;[];other
1grN0519h2zYqpRtYbDZAl;[];other
5Pir3nnrulz7WMyC9bFhkL;['shoegaze', 'dream pop'];rock
7HkdQ0gt53LP4zmHsL0nap;['r&b'];hip_hop_rnb_soul_afro
16Yf6ZfrDTWu4jt7GQrjdL;['bluegrass', 'newgrass'];other
3FFfAZsrsx8ot1m6H5vzQc;[];other
2lP34R0Q7edlojuJrUMPnj;['shoegaze', 'slowcore'];rock
0TJB3EE2efClsYIDQ8V2Jk;[];other
0LVrQUinPUBFvVD5pLqmWY;['britpop', 'madchester'];pop
3pol9num4gn7ifeZrENp2E;[];other
0IHlkUZPVWLz5yUbz8H5Bv;[];other
0KheksMhWogVV4frHAihPJ;[];other
3SBYl2unJoVzvNIUBC8ftm;[];other
7zQ4NNGWgCVWU80Rg6dXOH;['experimental hip hop', 'hardcore hip hop'];hip_hop_rnb_soul_afro
5SVFuUaS3BKAdJs6I8rVa4;['nova mpb', 'mpb'];other
238uE9s8BDKrIYbzpxIgOX;[];other
09Lrr4vGyWxxsuo3lrZW7f;[];other
6xFrZbce9KH5APjBe4QVNa;['underground hip hop'];hip_hop_rnb_soul_afro
3wury2nd8idV4GecUg5xze;['madchester', 'britpop', 'alternative dance'];pop
6zlR5ttMfMNmwf2lecU9Cc;[];other
0eNuNAhL4dW2nvKbSe2mS8;['power metal', 'heavy metal', 'metal'];metal
7mrvU3OShTgthJV80o2day;['j-rap', 'boom bap'];hip_hop_rnb_soul_afro
0Mz5XE0kb1GBnbLQm2VbcO;['east coast hip hop', 'hip hop'];hip_hop_rnb_soul_afro
0nZHjqvdLoBy50ZzUH5FNU;['hyperpop', 'art pop'];pop
3lLHpTOJ11tWiUNGYN14gt;['jazz rap'];hip_hop_rnb_soul_afro
5t5FqBwTcgKTaWmfEbwQY9;['k-pop'];pop
48Kc3HRodbvm5ropMf9B6M;[];other
3183eBpNb3nicV6VkhwCUL;['idm'];other
7243txmysJ4KbRmH8UAMKO;[];other
4w9QOKrn9Rzx8KiYgjIhZ6;[];other
0fLFfyc0914STFxEyQHZhX;[];other
1NXSMPrdftOB0I4LeSkwjz;['tamil indie'];rock
5szMuuBbDzULkagWIfI5LG;['jazz'];jazz
7EEluFWhabUJwqInW2J654;[];other
3nU8TSIICYDbUqRpJISTRE;[];other
6cHNULTFsXZsOirfddBk09;[];other
5cHEMXrGvrs8I6iYWNwTkh;[];other
3msewJ0hXf2THwcdYjGeOA;[];other
2uE66NiUti6Wpz90SD4eam;['acid jazz', 'jazz funk'];jazz
6DPYiyq5kWVQS4RGwxzPC7;['g-funk', 'gangster rap', 'west coast hip hop', 'hip hop', 'rap'];hip_hop_rnb_soul_afro
5ZS223C6JyBfXasXxrRqOk;['r&b'];hip_hop_rnb_soul_afro
1F7QDWyZTLGzkyGLgFjEhU;['stoner rock', 'sludge metal'];metal
0YhYfoCTZKEw5VwaC7dasF;['industrial rock'];rock
