artist_id,artist_genres
53xeKWbSRuGgTxViJTAZKC,experimental hip hop
3ZMur3elMyOs248ah86NRk,psychedelic hip hop
3VNzWLePg9jTvQ2ximYOzW,zoomergaze
7x3mbyjfOZ9y599MHmyNOu,escape room
6wD4PrOL4VPp0SDCtpbtba,indian indie
27DeRe5LjIt9ZPXUjF90h6,modern jazz piano
4wMQTWavQZgr8ySlo5s2Tt,escape room
1HvH97rzvCH6lfnLlgyfke,australian hip hop
3aGFCoR8xGN6DKwvdzeSja,trap
4wXchxfTTggLtzkoUhO86Q,small room
1m2AHwvNSDIm5mf8vPGH39,modern indie folk
72NhFAGG5Pt91VbheJeEPG,hyperpop
1H6X7yhnXZg73f9bssaj1Q,urbano espanol
089ASSwOW4Cih3frNuDtUv,dark plugg
5FxD8fkQZ6KcsSYupDVoSO,bedroom soul
5RTLRtXjbXI2lSXc6jxlAz,indie soul
2jToqK8MU3rtt0DYrgCIXM,modern cello
3gfV2LBMvIE9gjpvowt11B,new isolationism
1KCSUZBJy1bAsIz7wUYkd8,crank wave
13ubrt8QOOCPljQ2FL1Kca,rap
0WtTGUjbur1R1cNzBvbsMU,slowcore
7i1CyQ1fogh4bkj3EPj3ls,r&b en espanol
2ZRQcIgzPCVaT9XKhXZIzh,pop dance
5Kmr0b3ip8g9P2i0dLTC3Z,stutter house
1bqxdqvUtPWZri43cKHac8,viral pop
6styCzc1Ej4NxISL0LiigM,uk post-punk revival
68kEuyFKyqrdQQLLsmiatm,underground hip hop
2tL8CDdDLV5vIidrprEqsu,uk stoner rock
5MGxwE9JG5IA6uqswrgNL6,neo-psychedelic
2cWZOOzeOm4WmBJRnD5R7I,r&b
6DpWtzfwV8fcwP6fXckDVu,hyperpop francais
04mTej6RpWzBxGwhfThpIi,urbano espanol
7kXZ3iTr0blml9QgUdfwGM,vermont indie
04vEYZm6KQQCtUWs2hM8Dj,new york shoegaze
5PyU5aVBI66v0pkCIvEJfu,french synthpop
67FB4n52MgexGQIG8s0yUH,uk pop
3utxjLheHaVEd9bPjQRsy8,modern alternative rock
7oLhWWqX188fvNQ6aqxLz3,new england hardcore
4SQdUpG4f7UbkJG3cJ2Iyj,fluxwork
2p4aN0Uxkk3iT3HK0cJ2cJ,trap dominicano
0MoaBi6dSquXp6rrlqlF8R,puerto rican indie
0Y6dVaC9DZtPNH4591M42W,pov: indie
1G5v3lpMz7TeoW0yGpRQHr,vaporwave
0RsNTNwQqjREcl3VG81prp,nyc indie rock
0nugNBwdWaptgIAsEtx1It,modern indie folk
2FXC3k01G6Gw61bmprjgqS,pov: indie
6wFu8qYepLnl61GixCI5cu,new jersey underground rap
3dz0NnIZhtKKeXZxLOxCam,progressive electro house
5DZqDIAqRSN8mBM0DoQwoi,japanese electronic
3KH7WsR2JZQ94Ik8SyabU6,world
5b5bt4mZQpJMoCRbiQ7diH,australian indie rock
2VhTBaV2Io9AJe661MUTEj,shoegaze
2rhFzFmezpnW82MNqEKVry,underground hip hop
0jIWKlfmD4Ew7HeVVrq03g,palestinian pop
