artist_id,total_follower,artist_popularity
71pGlJcUivyYxJdyCVEhc7,1939,27
6e9pYVS5wPMajyuREbBX1f,1495,14
6qyqSsQOJmW6GDx8djH0dv,30959,39
5clV5I50OxxG9JGGxeW0C9,50242,33
2jl4qd6UbzeCmImT4nWbtA,220908,66
5kIOwxQ4DBNm9ZQbbGgkIE,1631,16
3M3wTTCDwicRubwMyHyEDy,310752,60
4qUk32dcxFNOv89M0iUItq,9181,53
1QsdzIKkTT5gDFj8GB1cIX,292314,69
40ZElxHldNyvn7x8WRC6fh,82205,51
2TYRz7cFNZNPLUWRijsJNL,11061,50
6ucHomyCWjxmvbyqAAbSci,66061,59
6HCkJzbswOIc7Qc5TJ1n5l,256049,56
2JSwnwAT1BupAQkhqcRCUw,532578,54
2Hgj50QKDLwDTRjb42hRIT,9280,35
5X0V59ipZnbvnubW0rQVri,166948,53
4wf6GGNBqaU79839E6yjfn,77022,44
0yknvLWQZxwsMjhUhwWZQ8,300441,69
0hF6lbAjRsq4svrQUr5sgU,457505,70
3BcgTyEdL81zMljmXcilZM,274467,63
7tYKF4w9nC0nq9CsPZTHyP,26494190,93
5y8tKLUfMvliMe8IKamR32,3430798,78
61shKG2hWuRTW2PEAPk7fo,151687,54
4DHLoiIqFYYFjH09WduvFd,591281,62
4ellgkPyhbJetngXmHX5Zh,11205,44
4nqQTosM2Mbg7iRjvJU0N0,97841,52
3ME5MgDqwM6G3UDLmwjftA,18510,37
3wcj11K77LjEY1PkEazffa,11367653,78
3yDDYheQFqfhKZXdjFQuuP,73379,61
7HvAimFUDbhD9XRv1dbJ9t,2632,50
6O1vRHWVGKJTnWuJmItnsx,464563,67
3QBGARmgMgRi08atqAWAV2,23861,30
33X2jfLSVyDevoksJjRZoS,109502,53
6RcgNRwyY9YNTXd9luk8JW,47303,55
6eXZu6O7nAUA5z6vLV8NKI,1117607,68
6QXtidyXX0uGggafrYdktx,59929,52
1jFVu6Z7wmwywivOeBTSIV,80944,43
4NXLuWrShwLG44Had3qhw5,10233,25
2dV0D4uKMB4c8VhYHzt360,20584,34
49HlOY4gkHqsYG9GCuhkcc,588017,63
4KEHIUSoWCcqrk8AddTE1O,401424,60
61awhbNK16ku1uQyXRsQj5,222095,48
7yjhuWL2bXEWGI0IplF6i4,22659,43
5piONaqFh85tIjxSQgZuWA,34965,31
0WK3H9OErSn5zKOkOV5egm,1424452,64
79NDEw5QWlDC9KaIbogNhS,59499,61
50co4Is1HCEo8bhOyUWKpn,11171747,84
1RyvyyTE3xzB2ZywiAwp0i,20186172,90
4IMrFd3S6UGSpX6BJEYgQ3,1650,27
0JSVEdbr6CyleJDjoBffS0,2350,29
2xvtxDNInKDV4AvGmjw6d1,556413,67
4fHej5iOHCpTYsujBTm1Kb,1327,14
3qa9pv6B0dmiBVETLQOCpi,14523,35
1kfSVYNmjmYsdWjEQ6fnQF,16003,28
59YfPxuxGghrdPumu6aFKI,85889,31
2vov4zolAP7zbIhB5CsIPm,172268,41
3bAdh9KH0kxlwrfz7Uh5Aa,20985,41
1slmc4uUMOsz7J3pQqeWPP,17288,31
1Uk1GyijF6fSfX4mWq5bfR,148940,48
44qDh9SR4FYA9V1yb7Amig,4181,35
4osJY6pXMgA3LezSpLSbkN,16263,24
5H4yInM5zmHqpKIoMNAx4r,7463913,81
1URnnhqYAYcrqrcwql10ft,21503198,87
5e96t65iOLrmqH2gzEXhIt,8052,19
4juvzVAyR0hOSQ7YfVMijK,104861,48
5HlXA01kcjssYDT7EoqUJF,384035,51
5qtupxXggsBwX1JEojKdhw,1863,7
11HaxoLRv5rUJfNmabD6Zh,1866,13
0VIiIxTNLeJOPoMLabwNtr,151769,50
0E2zPwLuNlSFdSI5wmqox7,24136,34
0uO4YPHgWPCKClAGUFoSWP,3188,15
7mhv3pjuY4JRkMKuUK9mPh,18102,32
3IXtskFMls8KXRipcIJT9y,154290,44
2tl280wIokrLjabzrSKTgU,158716,55
76iTTQpdw0ECsYeXVnKA2t,516,37
0Sd7X8SxWV0AyDLbvd4uEu,70914,33
6mT5D1CUrWTMXngtqazglr,652,25
237mvWGlQNJJhc9b8pSawZ,17291,31
7rlAAAiWScpsT1hmgURAmh,72790,37
2PKfkrNktahdkVFB47NjGv,2918,22
22ojy4H4ZVpowC4lRRC8In,179009,43
1nvq3vakg2j1A0wTpV0AkO,2447,31
07D1Bjaof0NFlU32KXiqUP,550343,67
3qqkHeEhezlIaNj1vFYH2r,93970,46
1nivFfWu6oXBFDNyVfFU5x,183084,48
5beYbzBVaQfcY8XL2DCcTs,247,27
7LjXznzJeKuvjRbNcBWd6Z,66470,51
6tvDi9cbr2tjAjBtLsgu8I,953,17
74om4qLxb9MIsubhtvxQQJ,41303,39
7qrEXiLLnWkkYHhadZ1Oij,88229,49
2ueoLVCXQ948OfhVvAy3Nn,401850,52
5y0k3g7BB1ylNsnj2NarGx,103,1
5BwsX8bXOFC1YnqSlyfOKM,254899,52
3TOqt5oJwL9BE2NG9MEwDa,7113779,75
1Dy2JqZmbXPTvJdDOyytcP,20361,44
4mbDr0mZy5UdZj9j3Ylf6F,558,15
7yXtdZLKdtwH5FrxduK7ti,32113,33
6RHTUrRF63xao58xh9FXYJ,5102566,72
73BLwSX6gsNeVzS7DgI4xe,715776,64
7I95CM75shzCjHuTzrepjM,145953,51
6F4yXjmhQBqo6HVr6K234k,64000,47
7mZgBMpvaBziYQfc9TbJH5,101338,39
45dkTj5sMRSjrmBSBeiHym,6640393,83
2pHkxVNynHBwQHhGaoBIXX,634461,58
19tUwWHnSVp9UdgKveCtzJ,2838,29
4TNu2ZIE566yKwEhOT8eTv,16496,45
6n0kOGtOYnKCIG2BgksHaE,957,17
5ZAazx2uLTDCHQjsg3dw96,1518,22
2WoVwexZuODvclzULjPQtm,822024,63
4GyAROzBnWHCBr638r5TVP,60483,41
33L1klom7IXmoAP8fjrGm9,12129,36
1ONhS8pN5UbzqoZlLF69kI,15074,33
4LLpKhyESsyAXpc4laK94U,11379529,84
1qpR5mURxk3d8f6mww6uKT,238713,43
0gs6n0OYGwA7j4L4HHqKV2,3301,23
7CvTknweLr9feJtRGrpDBy,1407950,80
3wlIk7QokyE4U8ysTLgdy5,2758,49
06a7x2F8Yi3TARax1iFKIp,1003,18
3WaAMZL6ZWyDkvxYro8kbw,3126,21
6PsuUa5ijopH2T8rVzHSZc,12991,38
0nCnrZSTvBk1PZCtGioMRq,219,32
57LYzLEk2LcFghVwuWbcuS,7317529,79
5VAErlnVRxRQk8ZvZt6i7e,17251,24
1siDtHIKhnkrABgaicXLr5,3034,29
